title,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embeddings
Pemerintah Akan Gelontorkan Bansos Subsidi Listrik Sebelum PPN Naik,"Jika pemerintah tetap melanjutkan kenaikan PPN menjadi 12 persen apalagi tidak diimbangi kenaikan upah sesuai tuntutan, KSPI bersama serikat buruh lainnya akan melakukan mogok nasional dengan melibatkan 5 juta buruh di seluruh Indonesia,"" kata Presiden Partai Buruh sekaligus Presiden KSPI Said Iqbal dalam keterangannya Selasa (19/11) kemarin. Tak hanya buruh, petisi menolak rencana kenaikan pajak pertambahan nilai (PPN) dari 11 persen menjadi 12 persen mulai 1 Januari 2025 juga menggema di kalangan warganet di media sosial. Bukan tanpa sebab, mayoritas warganet menilai kenaikan PPN menjadi 12 persen bakal sangat membebani masyarakat harga berbagai jenis barang kebutuhan pokok akan naik. Padahal, keadaan ekonomi masyarakat belum membaik, apalagi dengan tingginya angka pengangguran dan pemutusan hubungan kerja (PHK). Petisi tersebut dibuat dan dibagikan oleh akun X @barengwarga pada Selasa (19/11) silam. Dalam cuitannya, akun itu menuntut pemerintah untuk segera membatalkan kenaikan PPN. ""Kenaikan PPN tersebut secara langsung akan membebani masyarakat, karena menyasar barang-barang kebutuhan pokok. Kalau keputusan menaikkan PPN itu dibiarkan bergulir, mulai harga sabun mandi sampai bahan bakar minyak (BBM) akan ikut naik. Otomatis daya beli masyarakat akan terganggu dan kesulitan memenuhi kebutuhan hidup,"" bunyi cuitan akun itu. Selain aksi petisi, warganet juga menyuarakan gerakan gaya hidup minimalis sebagai bentuk perlawanan.",1450,199,362.5,"[-0.15272272 -0.4813696  -0.19512469 ...  0.5882156   0.4022721
 -0.5120783 ]"
Pemerintah Akan Gelontorkan Bansos Subsidi Listrik Sebelum PPN Naik,"Dalam gerakan itu, masyarakat diajak untuk mengurangi konsumsi barang-barang tertentu yang terdampak PPN guna menekan beban pajak. Luhut merespons keberatan itu dengan santai. Menurut Luhut, penolakan terhadap kenaikan PPN 12 persen muncul karena masyarakat belum mengetahui pemerintah tengah menyiapkan stimulus bagi yang terdampak. ""Karena orang kan belum tahu kalau ada struktur ini (stimulus). Nanti biar dirapatkan dulu, (kemudian) presiden putuskan. Kira-kira berkembang di situ,"" terangnya.",497,65,124.25,"[-0.24152392 -0.14498635 -0.42554852 ...  0.70744634  0.4224147
 -0.06755494]"
Pengusaha Akan Datangi Kemenkeu Minta Kenaikan PPN 12 Persen Ditunda,"Pengusahayang tergabung dalam Asosiasi Pengusaha Indonesia (Apindo) akan keKementerian Keuanganuntuk menyampaikan permintaannya agar pemerintah menunda kenaikan PPN jadi 12 persen. Kunjungan sedianya akan dilakukan pada Kamis (28/11) ini. Tapi rencana itu ditunda. ""Pertemuannya di tunda tidak jadi hari ini kemungkinan baru minggu depan,"" katanya kepada CNNIndonesia.com, pagi ini. Pemerintah berencana menaikkan tarif PPN menjadi 12 persen mulai tahun depan. Kenaikan dilakukan berkaitan dengan ketentuan UU Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (HPP). Dalam beleid itu, PPN ditetapkan naik jadi 11 persen mulai 2022 dan menjadi 12 persen mulai 2025. Namun rencana kenaikan itu mendapatkan tentangan dari banyak kalangan. Salah satunya buruh. Mereka sudah mengeluarkan ancaman kalau pemerintah tak membatalkan rencana kenaikan itu, mereka akan melakukan aksi demonstrasi besar-besaran. """,911,121,227.75,"[-0.15931678 -0.3322338   0.2673632  ...  0.6177305   0.5841982
 -0.9563877 ]"
Pengusaha Akan Datangi Kemenkeu Minta Kenaikan PPN 12 Persen Ditunda,"Jika pemerintah tetap melanjutkan kenaikan PPN menjadi 12 persen apalagi tidak diimbangi kenaikan upah sesuai tuntutan, KSPI bersama serikat buruh lainnya akan melakukan mogok nasional dengan melibatkan 5 juta buruh di seluruh Indonesia,"" kata Presiden Partai Buruh sekaligus Presiden KSPI Said Iqbal dalam keterangannya Selasa (19/11) kemarin. Tak hanya buruh, petisi menolak rencana kenaikan pajak pertambahan nilai (PPN) dari 11 persen menjadi 12 persen mulai 1 Januari 2025 juga menggema di kalangan warganet di media sosial. Bukan tanpa sebab, mayoritas warganet menilai kenaikan PPN menjadi 12 persen bakal sangat membebani masyarakat harga berbagai jenis barang kebutuhan pokok akan naik. Padahal, keadaan ekonomi masyarakat belum membaik, apalagi dengan tingginya angka pengangguran dan pemutusan hubungan kerja (PHK). Petisi tersebut dibuat dan dibagikan oleh akun X @barengwarga pada Selasa (19/11) silam. Dalam cuitannya, akun itu menuntut pemerintah untuk segera membatalkan kenaikan PPN. ""Kenaikan PPN tersebut secara langsung akan membebani masyarakat, karena menyasar barang-barang kebutuhan pokok. Kalau keputusan menaikkan PPN itu dibiarkan bergulir, mulai harga sabun mandi sampai bahan bakar minyak (BBM) akan ikut naik. Otomatis daya beli masyarakat akan terganggu dan kesulitan memenuhi kebutuhan hidup,"" bunyi cuitan akun itu. Selain aksi petisi, warganet juga menyuarakan gerakan gaya hidup minimalis sebagai bentuk perlawanan.",1450,199,362.5,"[-0.15272272 -0.4813696  -0.19512469 ...  0.5882156   0.4022721
 -0.5120783 ]"
Pengusaha Akan Datangi Kemenkeu Minta Kenaikan PPN 12 Persen Ditunda,"Dalam gerakan itu, masyarakat diajak untuk mengurangi konsumsi barang-barang tertentu yang terdampak PPN guna menekan beban pajak. Pasalnya, konsumsi masyarakat menjadi salah satu faktor pertumbuhan ekonomi. Tak hanya buruh dan warganet, ekonom pun mengatakan kenaikan PPN jadi 12 persen tahun depan memang berpotensi menimbulkan masalah. Tak hanya dari buruh dan warganet, rencana pun mendapatkan tentangan dari kalangan dunia usaha. Mereka meminta pemerintah menunda rencana kenaikan itu karena kondisi ekonomi dalam negeri sekarang ini sangat tidak memungkinkan. Mereka bahkan sudah mengirimkan permintaan penundaan langsung ke Presiden Prabowo Subianto. ""Kami sudah menyampaikan ke pemerintah (kenaikan PPN ditunda). Dan saya rasa itu satu hal yang sama-sama pekerja juga minta ditunda, jadi semua masyarakat tidak ada yang mendukung untuk kenaikan PPN (saat ini),"" kata Shinta di Jakarta, Selasa (26/11). ""Sudah disampaikan ke semua (pemerintah), mau sampai ke presiden pun udah,"" katanya.",994,137,248.5,"[-0.11664843  0.17655328 -0.2887625  ...  0.7873177   0.65951914
 -0.8091032 ]"
Luhut Sebut PPN 12 Persen yang Ancam Otomotif RI Bakal Diundur,"Penerapan kenaikan Pajak Pertambahan Nilai (PPN) 12 persen yang menurut undang-undang ditetapkan pada 1 Januari 2025 bakal diundur menurut pernyataan Luhut Binsar Pandjaitan, Ketua Dewan Ekonomi Nasional. Luhut menyadari banyak gelombang penolakan PPN 12 persen dari berbagai kalangan di dalam negeri dan dia juga bilang pemerintah sedang membahas stimulus seperti bantuan sosial (bansos) bagi masyarakat terdampak kenaikan pajak. ""Ya, hampir pasti diundur, biar dulu jalan tadi yang (stimulus). Ya, kira-kira begitulah (menunggu stimulus),"" ujar Luhut saat ditemui di Jakarta, Rabu (27/11), diberitakandetik.com. Luhut menuturkan penolakan PPN 12 persen disebabkan masyarakat belum tahu pemerintah sedang menyiapkan stimulus. Stimulus ini disebut bakal dirapatkan dengan Presiden Prabowo Subianto. ""Karena orang kan belum tahu kalau ada struktur ini (stimulus). Nanti biar dirapatkan dulu, (kemudian) presiden putuskan. Kira-kira berkembang di situ,"" tutur Luhut. Penerapan PPN 12 persen dikatakan harus diiringi stimulus untuk masyarakat ekonomi sulit dan kelas menengah.",1073,143,268.25,"[-0.29257637 -0.18711735 -0.6512564  ...  0.6931021   0.729502
  0.99845487]"
Luhut Sebut PPN 12 Persen yang Ancam Otomotif RI Bakal Diundur,"Penghitungan soal ini dikatakan mungkin selesai sampai tiga bulan ke depan. ""PPN 12% itu sebelum itu jadi, harus diberikan dulu stimulus kepada rakyat yang ekonominya susah, mungkin lagi dihitung dua bulan, tiga bulan. Ada hitungan (untuk kelas menengah),"" tutur Luhut. Kenaikan PPN 12 persen dari saat ini berlaku 11 persen telah diatur di Undang-Undang Nomor 7 Tahun 2021. Barang otomotif seperti mobil baru masuk dalam daftar yang bakal dibebani PPN 12 persen. Selain PPN 12 persen, industri otomotif juga bakal mengalami opsen mulai 5 Januari 2025. Opsen adalah pungutan tambahan pajak yang dilakukan pemerintahan kabupaten atau kota. Gabungan Industri Kendaraan Bermotor Indonesia (Gaikindo) mengemukakan penjualan mobil baru pada tahun depan bisa anjlok sampai 500 ribu unit bila PPN 12 persen dan opsen diberlakukan. Indonesia pernah jatuh ke level itu saat mengalami situasi pandemi Covid-19 pada 2020. ""Kalau itu diberlakukan, pasti turunnya akan tajam.",962,143,240.5,"[ 0.02019645  0.24827471 -0.03591815 ...  0.85268533  0.30837637
  0.903554  ]"
Luhut Sebut PPN 12 Persen yang Ancam Otomotif RI Bakal Diundur,"Pada tahun ini saja, kita sudah revisi target dari 1 juta unit ke 850 ribu unit. Kalau ada opsen pajak dan PPN 12 persen, bisa jadi kita akan sama dengan saat pandemi, yaitu sekitar 500 ribu,"" kata Kukuh Kumara, Sekretaris Gaikindo, Senin (25/11). Pada tahun ini Gaikindo memprediksi penjualan mobil hanya bisa mencapai 850 ribu unit, terendah sejak pemulihan pandemi. Alasannya daya beli menurun dan kelas menengah berkurang. Pada 2021 penjualan mobil baru membaik ke 880 ribu unit, lalu naik ke 1 jutaan unit pada 2022 dan 2023. Titik tertinggi penjualan mobil dalam negeri terjadi pada 2013 sebanyak 1,2 juta unit dan terus turun sejak saat itu.",648,107,162.0,"[-0.03676189  0.26241785 -0.503491   ...  0.55511045  0.36847848
 -0.84609264]"
Luhut: Kenaikan PPN 12 Persen Hampir Pasti Diundur,"Ketua Dewan Ekonomi NasionalLuhut Binsar Pandjaitanmenyebut rencana kenaikan pajak pertambahan nilai (PPN) dari 11 persen menjadi 12 persen mulai 1 Januari 2025 berpotensi diundur, karena saat ini pemerintah masih membahas bantuan sosial (bansos) untuk masyarakat terdampak kenaikan pajak. ""Ya, hampir pasti diundur, biar dulu jalan tadi yang (stimulus). Ya, kira-kira begitulah (menunggu stimulus),"" ujar Luhut di TPS 004 Kelurahan Kuningan Timur, Jakarta Selatan, Rabu (27/11), seperti dikutip daridetikfinance. Menurut Luhut, penolakan terhadap kebijakan kenaikan PPN 12 persen disebabkan masyarakat belum mengetahui pemerintah tengah menyiapkan stimulus bagi yang terdampak. Ia menyebut stimulus ini masih akan dirapatkan dengan Presiden Prabowo Subianto. ""Karena orang kan belum tahu kalau ada struktur ini (stimulus). Nanti biar dirapatkan dulu, (kemudian) presiden putuskan. Kira-kira berkembang di situ,"" tutur Luhut. Menurutnya, stimulus atau bansos kepada masyarakat terdampak kenaikan PPN akan berbentuk subsidi listrik dan bukan bantuan tunai langsung (BLT), yang akan diberikan untuk masyarakat menengah dan kecil. ""Kalau listrik itu kan datanya lengkap.",1167,155,291.75,"[-0.64156806  0.1494543  -0.59219253 ...  0.8338814   0.6568363
  0.9698001 ]"
Luhut: Kenaikan PPN 12 Persen Hampir Pasti Diundur,"Jadi mungkin saya lagi dihitung apakah dari 1.300 sampai 1.200 watt ke bawah, ya orang-orang yang mungkin udah enggak bayar 2-3 bulan. Lagi dihitung lah,"" tambahnya. Ia juga memastikan anggaran negara cukup untuk membiayai bansos kepada masyarakat yang terdampak kenaikan pajak, jika kebijakan itu diambil. ""Di APBN cukup banyak, kita penerimaan pajak bagus kok, saya kira masih ada berapa ratus triliun yang bisa,"" ungkapnya. ""Intinya itu Presiden (Prabowo) tidak mau beban rakyat itu ditambah. Jadi bagaimana mengurangi, dan juga itu dana kan perlu untuk tadi pergerakan ekonomi di bawah,"" lanjut Luhut.",605,91,151.25,"[-0.40308657  0.5686065  -0.6523163  ...  0.81851184  0.34264138
 -0.40196428]"
Pengusaha Minta Prabowo Tunda PPN 12 Persen,"AsosiasiPengusahaIndonesia (APINDO) telah menyampaikan permintaan penundaan kenaikanPajakPertambahan Nilai (PPN) menjadi 12 persen kepada pemerintah. Ketua APINDO Shinta Kamdani mengatakan permintaan itu telah disampaikan langsung ke Presiden Prabowo Subianto. ""Kami sudah menyampaikan ke pemerintah (kenaikan PPN ditunda). Dan saya rasa itu satu hal yang sama-sama pekerja juga minta ditunda, jadi semua masyarakat tidak ada yang mendukung untuk kenaikan PPN (saat ini),"" katanya di Jakarta, Selasa (26/11). ""Sudah disampaikan ke semua (pemerintah), mau sampai ke presiden pun udah,"" katanya. Ia mengatakan pemerintah saat ini masih melihat stimulus apa yang akan diberikan kepada masyarakat. Pengusaha katanya juga akan dipanggil oleh Kementerian Keuangan pada Kamis depan. ""Mereka sedang mengevaluasi apakah akan memberikan stimulus terlebih dahulu, dan lain-lain. Jadi pemerintah sedang melakukan kajian lebih jauh,"" katanya. ""Pada Kamis depan kami akan dipanggil Kemenkeu, kami akan menegaskan kembali,"" imbuhnya.",1018,133,254.5,"[-0.1288386   0.05383289 -0.23259492 ...  0.754115    0.40717235
 -0.95002097]"
Pengusaha Minta Prabowo Tunda PPN 12 Persen,"Pajak Pertambahan Nilai (PPN) akan naik dari 11 persen menjadi 12 persen mulai tahun depan. Kenaikan PPN itu diatur dalam UU Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (HPP). Dalam beleid itu, PPN ditetapkan naik jadi 11 persen mulai 2022 dan menjadi 12 persen mulai 2025",288,47,72.0,"[-0.5222771  -0.4656787  -0.43836793 ...  0.92152905 -0.12176847
  0.99585104]"
"VIDEO: PPN Jadi 12 Persen Tahun 2025, Gaikindo: Berat, Terlalu Drastis","Pemerintah berencana menaikkan Pajak Pertambahan Nilai atau PPN sebesar 1 persen dari semula 11 persen menjadi 12 persen. Merespons rencana tersebut, Gabungan Industri Kendaraan Bermotor Indonesia atau Gaikindo, meminta pemerintah untuk menunda kenaikan ppn 12 persen. Gaikindo menyebut kenaikan PPN akan melemahkan daya beli masyarakat dan kembali menjadi tantangan untuk penjualan kendaraan pada tahun 2025.",409,55,102.25,"[-0.036095   -0.03427312 -0.09670739 ...  0.8959488   0.12201352
  0.5890069 ]"
Penjualan Mobil Bisa Ambruk ke 500 Ribu Unit 2025 Imbas PPN 12 Persen,"Sekretaris Umum Gabungan Industri Kendaraan Bermotor Indonesia (Gaikindo) Kukuh Kumara memperkirakan kenaikan pajak pertambahan nilai (PPN) menjadi 12 persen dan opsen pajak bisa membuat penjualan mobil anjlok hingga 500 ribu unit tahun depan. PPN naik menjadi 12 persen dari sekarang berlaku 11 persen ditentukan Undang-Undang Nomor 7 Tahun 2021. Barang otomotif termasuk yang mengalami kenaikan ini mulai 1 Januari 2025. Sementara opsen adalah pungutan tambahan pajak yang dihitung berdasarkan persentase tertentu. Ada tiga jenis opsen berdasarkan Undang-Undang Nomor 1 Tahun 2022, dua di antaranya berkaitan otomotif yaitu opsen Pajak Kendaraan Bermotor (PKB) dan opsen Bea Balik Nama Kendaraan Bermotor (BBNKB). Opsen dipungut oleh pemerintahan kabupaten atau kota. Implementasinya berlaku tiga tahun setelah Undang-Undang itu diundangkan pada 5 Januari 2022, yang berarti berlaku pada 5 Januari 2025. ""Kalau itu diberlakukan, pasti turunnya akan tajam. Pada tahun ini saja, kita sudah revisi target dari 1 juta unit ke 850 ribu unit. Kalau ada opsen pajak dan PPN 12 persen, bisa jadi kita akan sama dengan saat pandemi, yaitu sekitar 500 ribu,"" kata Kukuh, Senin (25/11).",1177,173,294.25,"[-0.07312062 -0.13576613 -0.38746992 ...  0.7774877   0.3314936
  0.03468592]"
Penjualan Mobil Bisa Ambruk ke 500 Ribu Unit 2025 Imbas PPN 12 Persen,"Perkiraan Kukuh itu berdasarkan simulasi Gaikindo bersama para pakar ekonomi. Dia juga mengungkap kondisi serupa juga bisa terjadi pada pasar roda dua. Menurut Kukuh penerapan dua pajak itu dinilai kurang tepat karena saat ini tengah terjadi penurunan daya beli masyarakat. ""Jika kenaikan lebih dari 5 persen, dampaknya sangat berat. Tahun ini saja, target penjualan sudah direvisi dari 1 juta unit menjadi 850 ribu unit,"" tuturnya. Ia menjelaskan sejak 2013 penjualan roda empat domestik hanya berkisar satu juta unit. Angka tersebut dianggap ironis bahkan terkesan jalan di tempat. ""Sejak 2013, penjualan tahunannya berkisar satu juta unit. Ironis sekali. Ternyata salah satu penyebab utama stagnasi ini adalah fenomena menurunnya kasta kelas menengah,"" kata dia.",765,112,191.25,"[ 0.08829708  0.3025489  -0.42919016 ...  0.6419767  -0.00526261
 -0.8552968 ]"
Penjualan Mobil Bisa Ambruk ke 500 Ribu Unit 2025 Imbas PPN 12 Persen,"Penjualan mobil di Indonesia mencapai puncaknya pada 2013 sebanyak 1,22 juta unit lalu terus turun hingga 2024. Pada 2019 penjualan mobil masih stagnan di angka 1 juta unit, namun ambruk menjadi 532 ribu unit pada 2020 karena dihancurkan badai pandemi Covid-19. Pada 2021 penjualan mobil membaik ke 880 ribu unit, kemudian kembali ke 1 juta unit pada 2022 dan 2023. Gaikindo memprediksi pada 2024 penjualan tak akan sampai 1 juta unit, sehingga proyeksi diturunkan menjadi 850 ribu unit. Pada 10 bulan tahun ini penjualan mobil di Indonesia hanya bisa mencapai 710 ribu unit atau turun 15 persen dari periode Januari-Oktober 2023.",630,101,157.5,"[-0.19334832 -0.20022957 -0.17656285 ...  0.69093406 -0.11383624
 -0.86518174]"
Semua Buku Bebas PPN Kecuali Kategori Bacaan Ini,"Direktorat Jenderal Pajak (DJP) Kementerian Keuangan (Kemenkeu) menegaskan semuabuku, baik cetak maupun digital, dinyatakan bebas Pajak Pertambahan Nilai (PPN) yang tahun depan bakal naik menjadi 12 persen. Hal itu sebagaimana diatur dalam Peraturan Menteri Keuangan (PMK) Nomor 5/PMK.010/2020 yang menyebut bahwa semua buku adalah buku pelajaran umum yang bebas PPN. Namun, ternyata tidak semua buku bebas PPN. Ada buku yang ada dikenai pungutan PPN, yakni buku yang mengandung unsur melanggar hukum. ""Ketentuan tersebut tidak berlaku untuk buku yang mengandung unsur yang bertentangan dengan Pancasila, SARA, pornografi dan lain-lain,"" ujar Direktur Penyuluhan, Pelayanan, dan Hubungan Masyarakat DJP Kemenkeu Dwi Astuti melalui keterangan resmi, Selasa (26/11). Dwi menegaskan pembuktian terhadap kandungan unsur yang melanggar hukum harus melalui putusan pengadilan. Selama tidak ada putusan pengadilan yang menyatakan buku tersebut mengandung unsur yang bertentangan, maka produk bacaan itu tetap bebas PPN. Pemerintah akan menaikkan PPN dari 11 persen menjadi 12 persen mulai tahun depan. Kenaikan mereka jalankan dengan dalih menjalankan UU Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan (HPP). Dalam beleid itu, pemerintah dan DPR memang menetapkan PPN naik jadi 11 persen mulai 2022 dan menjadi 12 persen mulai 2025.",1338,187,334.5,"[-0.4295325   0.01452102 -0.26386312 ... -0.09749397  0.26744998
 -0.9820653 ]"
